Date,regime_pdrc
2020-03-16,Volatile
2020-03-17,Volatile
2020-03-18,Volatile
2020-03-19,Illiquid
2020-03-20,Illiquid
2020-03-23,Illiquid
2020-03-24,Illiquid
2020-03-25,Illiquid
2020-03-26,Illiquid
2020-03-27,Illiquid
2020-03-30,Illiquid
2020-03-31,Illiquid
2020-04-01,Illiquid
2020-04-02,Illiquid
2020-04-03,Illiquid
2020-04-06,Stable
2020-04-07,Stable
2020-04-08,Stable
2020-04-09,Stable
2020-04-13,Stable
2020-04-14,Stable
2020-04-15,Crisis
2020-04-16,Crisis
2020-04-17,Crisis
2020-04-20,Crisis
2020-04-21,Crisis
2020-04-22,Crisis
2020-04-23,Crisis
2020-04-24,Crisis
2020-04-27,Crisis
2020-04-28,Crisis
2020-04-29,Stable
2020-04-30,Crisis
2020-05-01,Crisis
2020-05-04,Crisis
2020-05-05,Crisis
2020-05-06,Crisis
2020-05-07,Crisis
2020-05-08,Crisis
2020-05-11,Fragile
2020-05-12,Crisis
2020-05-13,Crisis
2020-05-14,Crisis
2020-05-15,Crisis
2020-05-18,Crisis
2020-05-19,Crisis
2020-05-20,Fragile
2020-05-21,Fragile
2020-05-22,Fragile
2020-05-26,Fragile
2020-05-27,Fragile
2020-05-28,Fragile
2020-05-29,Fragile
2020-06-01,Fragile
2020-06-02,Fragile
2020-06-03,Fragile
2020-06-04,Fragile
2020-06-05,Fragile
2020-06-08,Fragile
2020-06-09,Fragile
2020-06-10,Fragile
2020-06-11,Crisis
2020-06-12,Crisis
2020-06-15,Crisis
2020-06-16,Crisis
2020-06-17,Crisis
2020-06-18,Crisis
2020-06-19,Crisis
2020-06-22,Crisis
2020-06-23,Crisis
2020-06-24,Crisis
2020-06-25,Crisis
2020-06-26,Crisis
2020-06-29,Crisis
2020-06-30,Crisis
2020-07-01,Crisis
2020-07-02,Crisis
2020-07-06,Crisis
2020-07-07,Crisis
2020-07-08,Crisis
2020-07-09,Crisis
2020-07-10,Crisis
2020-07-13,Crisis
2020-07-14,Crisis
2020-07-15,Crisis
2020-07-16,Stable
2020-07-17,Crisis
2020-07-20,RiskOn
2020-07-21,RiskOn
2020-07-22,RiskOn
2020-07-23,RiskOn
2020-07-24,Fragile
2020-07-27,RiskOn
2020-07-28,Fragile
2020-07-29,RiskOn
2020-07-30,RiskOn
2020-07-31,RiskOn
2020-08-03,RiskOn
2020-08-04,RiskOn
2020-08-05,RiskOn
2020-08-06,RiskOn
2020-08-07,RiskOn
2020-08-10,RiskOn
2020-08-11,RiskOn
2020-08-12,RiskOn
2020-08-13,RiskOn
2020-08-14,RiskOn
2020-08-17,RiskOn
2020-08-18,RiskOn
2020-08-19,RiskOn
2020-08-20,RiskOn
2020-08-21,RiskOn
2020-08-24,RiskOn
2020-08-25,RiskOn
2020-08-26,RiskOn
2020-08-27,RiskOn
2020-08-28,RiskOn
2020-08-31,RiskOn
2020-09-01,Illiquid
2020-09-02,RiskOn
2020-09-03,Crisis
2020-09-04,Crisis
2020-09-08,Crisis
2020-09-09,Crisis
2020-09-10,Crisis
2020-09-11,Crisis
2020-09-14,Crisis
2020-09-15,RiskOn
2020-09-16,RiskOn
2020-09-17,Crisis
2020-09-18,Crisis
2020-09-21,Crisis
2020-09-22,Crisis
2020-09-23,Crisis
2020-09-24,Crisis
2020-09-25,Crisis
2020-09-28,Crisis
2020-09-29,Crisis
2020-09-30,Crisis
2020-10-01,Crisis
2020-10-02,Crisis
2020-10-05,Crisis
2020-10-06,Crisis
2020-10-07,Crisis
2020-10-08,RiskOn
2020-10-09,RiskOn
2020-10-12,RiskOn
2020-10-13,RiskOn
2020-10-14,RiskOn
2020-10-15,RiskOn
2020-10-16,RiskOn
2020-10-19,Crisis
2020-10-20,Crisis
2020-10-21,Crisis
2020-10-22,RiskOn
2020-10-23,RiskOn
2020-10-26,Crisis
2020-10-27,Crisis
2020-10-28,Crisis
2020-10-29,Crisis
2020-10-30,Crisis
2020-11-02,Crisis
2020-11-03,Crisis
2020-11-04,RiskOn
2020-11-05,RiskOn
2020-11-06,RiskOn
2020-11-09,RiskOn
2020-11-10,RiskOn
2020-11-11,RiskOn
2020-11-12,RiskOn
2020-11-13,RiskOn
2020-11-16,RiskOn
2020-11-17,RiskOn
2020-11-18,RiskOn
2020-11-19,RiskOn
2020-11-20,RiskOn
2020-11-23,RiskOn
2020-11-24,RiskOn
2020-11-25,RiskOn
2020-11-27,RiskOn
2020-11-30,RiskOn
2020-12-01,RiskOn
2020-12-02,RiskOn
2020-12-03,RiskOn
2020-12-04,RiskOn
2020-12-07,RiskOn
2020-12-08,RiskOn
2020-12-09,RiskOn
2020-12-10,Illiquid
2020-12-11,Illiquid
2020-12-14,Illiquid
2020-12-15,Illiquid
2020-12-16,Illiquid
2020-12-17,Illiquid
2020-12-18,Illiquid
2020-12-21,Illiquid
2020-12-22,Illiquid
2020-12-23,Illiquid
2020-12-24,Illiquid
2020-12-28,Illiquid
2020-12-29,Illiquid
2020-12-30,Illiquid
2020-12-31,Illiquid
2021-01-04,Illiquid
2021-01-05,Illiquid
2021-01-06,Illiquid
2021-01-07,Illiquid
2021-01-08,Illiquid
2021-01-11,Illiquid
2021-01-12,Illiquid
2021-01-13,Illiquid
2021-01-14,Illiquid
2021-01-15,Illiquid
2021-01-19,Illiquid
2021-01-20,Illiquid
2021-01-21,Illiquid
2021-01-22,Illiquid
2021-01-25,Illiquid
2021-01-26,Illiquid
2021-01-27,Stable
2021-01-28,Illiquid
2021-01-29,Stable
2021-02-01,Illiquid
2021-02-02,Illiquid
2021-02-03,Illiquid
2021-02-04,Crisis
2021-02-05,Crisis
2021-02-08,Crisis
2021-02-09,Crisis
2021-02-10,Crisis
2021-02-11,Crisis
2021-02-12,Crisis
2021-02-16,Crisis
2021-02-17,Crisis
2021-02-18,Crisis
2021-02-19,Crisis
2021-02-22,Crisis
2021-02-23,Crisis
2021-02-24,Crisis
2021-02-25,Illiquid
2021-02-26,Illiquid
2021-03-01,Crisis
2021-03-02,Crisis
2021-03-03,Illiquid
2021-03-04,Illiquid
2021-03-05,Crisis
2021-03-08,Illiquid
2021-03-09,Crisis
2021-03-10,Crisis
2021-03-11,Crisis
2021-03-12,Crisis
2021-03-15,Crisis
2021-03-16,Crisis
2021-03-17,Crisis
2021-03-18,Crisis
2021-03-19,Crisis
2021-03-22,Crisis
2021-03-23,Crisis
2021-03-24,Crisis
2021-03-25,Crisis
2021-03-26,Crisis
2021-03-29,Crisis
2021-03-30,Crisis
2021-03-31,Crisis
2021-04-01,Crisis
2021-04-05,Crisis
2021-04-06,Crisis
2021-04-07,Crisis
2021-04-08,Crisis
2021-04-09,Crisis
2021-04-12,Crisis
2021-04-13,Crisis
2021-04-14,Crisis
2021-04-15,Crisis
2021-04-16,Crisis
2021-04-19,Crisis
2021-04-20,Crisis
2021-04-21,Crisis
2021-04-22,Crisis
2021-04-23,Crisis
2021-04-26,Crisis
2021-04-27,Crisis
2021-04-28,Crisis
2021-04-29,Crisis
2021-04-30,Crisis
2021-05-03,Crisis
2021-05-04,Crisis
2021-05-05,Crisis
2021-05-06,Crisis
2021-05-07,Crisis
2021-05-10,Crisis
2021-05-11,Crisis
2021-05-12,Fragile
2021-05-13,Fragile
2021-05-14,Crisis
2021-05-17,Fragile
2021-05-18,Fragile
2021-05-19,Volatile
2021-05-20,Crisis
2021-05-21,Crisis
2021-05-24,Crisis
2021-05-25,Crisis
2021-05-26,Crisis
2021-05-27,Crisis
2021-05-28,Crisis
2021-06-01,Crisis
2021-06-02,Crisis
2021-06-03,Crisis
2021-06-04,Crisis
2021-06-07,Crisis
2021-06-08,Crisis
2021-06-09,Crisis
2021-06-10,Crisis
2021-06-11,Crisis
2021-06-14,Crisis
2021-06-15,Stable
2021-06-16,Stable
2021-06-17,Stable
2021-06-18,Stable
2021-06-21,Stable
2021-06-22,Crisis
2021-06-23,Crisis
2021-06-24,Crisis
2021-06-25,Crisis
2021-06-28,Crisis
2021-06-29,Crisis
2021-06-30,Crisis
2021-07-01,Crisis
2021-07-02,Crisis
2021-07-06,Crisis
2021-07-07,Crisis
2021-07-08,Stable
2021-07-09,Crisis
2021-07-12,Crisis
2021-07-13,Crisis
2021-07-14,Crisis
2021-07-15,Crisis
2021-07-16,Crisis
2021-07-19,RiskOn
2021-07-20,Fragile
2021-07-21,Crisis
2021-07-22,Crisis
2021-07-23,Crisis
2021-07-26,Crisis
2021-07-27,Stable
2021-07-28,Crisis
2021-07-29,Crisis
2021-07-30,Crisis
2021-08-02,Fragile
2021-08-03,Crisis
2021-08-04,Crisis
2021-08-05,Crisis
2021-08-06,Crisis
2021-08-09,Crisis
2021-08-10,Crisis
2021-08-11,Crisis
2021-08-12,Crisis
2021-08-13,Crisis
2021-08-16,Crisis
2021-08-17,Stable
2021-08-18,Illiquid
2021-08-19,Illiquid
2021-08-20,Fragile
2021-08-23,Fragile
2021-08-24,Fragile
2021-08-25,Stable
2021-08-26,Stable
2021-08-27,Crisis
2021-08-30,Crisis
2021-08-31,Crisis
2021-09-01,Crisis
2021-09-02,Crisis
2021-09-03,Crisis
2021-09-07,Stable
2021-09-08,Stable
2021-09-09,Illiquid
2021-09-10,RiskOn
2021-09-13,RiskOn
2021-09-14,RiskOn
2021-09-15,RiskOn
2021-09-16,RiskOn
2021-09-17,RiskOn
2021-09-20,RiskOn
2021-09-21,RiskOn
2021-09-22,RiskOn
2021-09-23,RiskOn
2021-09-24,RiskOn
2021-09-27,RiskOn
2021-09-28,RiskOn
2021-09-29,RiskOn
2021-09-30,RiskOn
2021-10-01,RiskOn
2021-10-04,RiskOn
2021-10-05,RiskOn
2021-10-06,RiskOn
2021-10-07,RiskOn
2021-10-08,RiskOn
2021-10-11,RiskOn
2021-10-12,RiskOn
2021-10-13,RiskOn
2021-10-14,Illiquid
2021-10-15,Stable
2021-10-18,Stable
2021-10-19,Stable
2021-10-20,Stable
2021-10-21,Crisis
2021-10-22,Crisis
2021-10-25,Crisis
2021-10-26,Stable
2021-10-27,RiskOn
2021-10-28,Stable
2021-10-29,Stable
2021-11-01,Crisis
2021-11-02,Crisis
2021-11-03,Crisis
2021-11-04,Crisis
2021-11-05,Crisis
2021-11-08,Crisis
2021-11-09,Volatile
2021-11-10,Volatile
2021-11-11,Crisis
2021-11-12,Stable
2021-11-15,Stable
2021-11-16,Stable
2021-11-17,Stable
2021-11-18,Illiquid
2021-11-19,Illiquid
2021-11-22,Illiquid
2021-11-23,Illiquid
2021-11-24,Illiquid
2021-11-26,Volatile
2021-11-29,Volatile
2021-11-30,Volatile
2021-12-01,Volatile
2021-12-02,Volatile
2021-12-03,Volatile
2021-12-06,Volatile
2021-12-07,Volatile
2021-12-08,Fragile
2021-12-09,Volatile
2021-12-10,Illiquid
2021-12-13,Illiquid
2021-12-14,Illiquid
2021-12-15,Illiquid
2021-12-16,Illiquid
2021-12-17,Illiquid
2021-12-20,Illiquid
2021-12-21,Illiquid
2021-12-22,Illiquid
2021-12-23,Illiquid
2021-12-27,Stable
2021-12-28,Stable
2021-12-29,Stable
2021-12-30,Stable
2021-12-31,Illiquid
2022-01-03,Stable
2022-01-04,Stable
2022-01-05,Illiquid
2022-01-06,Illiquid
2022-01-07,Illiquid
2022-01-10,Illiquid
2022-01-11,Illiquid
2022-01-12,Illiquid
2022-01-13,Illiquid
2022-01-14,Illiquid
2022-01-18,Illiquid
2022-01-19,RiskOn
2022-01-20,RiskOn
2022-01-21,RiskOn
2022-01-24,Volatile
2022-01-25,Volatile
2022-01-26,Volatile
2022-01-27,RiskOn
2022-01-28,RiskOn
2022-01-31,RiskOn
2022-02-01,RiskOn
2022-02-02,RiskOn
2022-02-03,Illiquid
2022-02-04,Illiquid
2022-02-07,Illiquid
2022-02-08,Illiquid
2022-02-09,Illiquid
2022-02-10,Illiquid
2022-02-11,Illiquid
2022-02-14,Crisis
2022-02-15,Illiquid
2022-02-16,Illiquid
2022-02-17,Illiquid
2022-02-18,Illiquid
2022-02-22,Illiquid
2022-02-23,Illiquid
2022-02-24,RiskOn
2022-02-25,Illiquid
2022-02-28,Illiquid
2022-03-01,Volatile
2022-03-02,Volatile
2022-03-03,Volatile
2022-03-04,Volatile
2022-03-07,Volatile
2022-03-08,Volatile
2022-03-09,Volatile
2022-03-10,RiskOn
2022-03-11,RiskOn
2022-03-14,RiskOn
2022-03-15,RiskOn
2022-03-16,Illiquid
2022-03-17,Illiquid
2022-03-18,Illiquid
2022-03-21,Illiquid
2022-03-22,Illiquid
2022-03-23,Illiquid
2022-03-24,Illiquid
2022-03-25,Illiquid
2022-03-28,Illiquid
2022-03-29,Illiquid
2022-03-30,RiskOn
2022-03-31,RiskOn
2022-04-01,RiskOn
2022-04-04,RiskOn
2022-04-05,RiskOn
2022-04-06,RiskOn
2022-04-07,RiskOn
2022-04-08,RiskOn
2022-04-11,RiskOn
2022-04-12,RiskOn
2022-04-13,RiskOn
2022-04-14,RiskOn
2022-04-18,RiskOn
2022-04-19,RiskOn
2022-04-20,RiskOn
2022-04-21,RiskOn
2022-04-22,Crisis
2022-04-25,Crisis
2022-04-26,Crisis
2022-04-27,Crisis
2022-04-28,Crisis
2022-04-29,Crisis
2022-05-02,Crisis
2022-05-03,Illiquid
2022-05-04,Illiquid
2022-05-05,Illiquid
2022-05-06,Illiquid
2022-05-09,Illiquid
2022-05-10,Illiquid
2022-05-11,Illiquid
2022-05-12,Illiquid
2022-05-13,Illiquid
2022-05-16,Illiquid
2022-05-17,Illiquid
2022-05-18,Illiquid
2022-05-19,Illiquid
2022-05-20,Illiquid
2022-05-23,Illiquid
2022-05-24,Illiquid
2022-05-25,Illiquid
2022-05-26,Illiquid
2022-05-27,Illiquid
2022-05-31,Illiquid
2022-06-01,Illiquid
2022-06-02,Illiquid
2022-06-03,Illiquid
2022-06-06,Illiquid
2022-06-07,Illiquid
2022-06-08,Illiquid
2022-06-09,Illiquid
2022-06-10,Illiquid
2022-06-13,Illiquid
2022-06-14,Illiquid
2022-06-15,Illiquid
2022-06-16,Illiquid
2022-06-17,RiskOn
2022-06-21,Illiquid
2022-06-22,Illiquid
2022-06-23,Illiquid
2022-06-24,Illiquid
2022-06-27,Illiquid
2022-06-28,Illiquid
2022-06-29,Illiquid
2022-06-30,Illiquid
2022-07-01,Illiquid
2022-07-05,Illiquid
2022-07-06,Illiquid
2022-07-07,Illiquid
2022-07-08,RiskOn
2022-07-11,RiskOn
2022-07-12,RiskOn
2022-07-13,RiskOn
2022-07-14,RiskOn
2022-07-15,RiskOn
2022-07-18,RiskOn
2022-07-19,RiskOn
2022-07-20,RiskOn
2022-07-21,RiskOn
2022-07-22,RiskOn
2022-07-25,RiskOn
2022-07-26,RiskOn
2022-07-27,RiskOn
2022-07-28,RiskOn
2022-07-29,Volatile
2022-08-01,RiskOn
2022-08-02,RiskOn
2022-08-03,Volatile
2022-08-04,Volatile
2022-08-05,Volatile
2022-08-08,Volatile
2022-08-09,Volatile
2022-08-10,Volatile
2022-08-11,Volatile
2022-08-12,Volatile
2022-08-15,Volatile
2022-08-16,Volatile
2022-08-17,Volatile
2022-08-18,Volatile
2022-08-19,Volatile
2022-08-22,Fragile
2022-08-23,RiskOn
2022-08-24,Volatile
2022-08-25,Volatile
2022-08-26,RiskOn
2022-08-29,RiskOn
2022-08-30,RiskOn
2022-08-31,RiskOn
2022-09-01,RiskOn
2022-09-02,RiskOn
2022-09-06,Crisis
2022-09-07,Illiquid
2022-09-08,Illiquid
2022-09-09,Illiquid
2022-09-12,Illiquid
2022-09-13,Stable
2022-09-14,Illiquid
2022-09-15,Illiquid
2022-09-16,Illiquid
2022-09-19,Illiquid
2022-09-20,Illiquid
2022-09-21,Stable
2022-09-22,Illiquid
2022-09-23,Stable
2022-09-26,Stable
2022-09-27,RiskOn
2022-09-28,RiskOn
2022-09-29,RiskOn
2022-09-30,RiskOn
2022-10-03,Stable
2022-10-04,Stable
2022-10-05,Stable
2022-10-06,Stable
2022-10-07,Stable
2022-10-10,Stable
2022-10-11,Stable
2022-10-12,RiskOn
2022-10-13,RiskOn
2022-10-14,RiskOn
2022-10-17,Stable
2022-10-18,Stable
2022-10-19,Stable
2022-10-20,Stable
2022-10-21,Stable
2022-10-24,Stable
2022-10-25,Stable
2022-10-26,Stable
2022-10-27,Illiquid
2022-10-28,Illiquid
2022-10-31,Illiquid
2022-11-01,Illiquid
2022-11-02,Illiquid
2022-11-03,Illiquid
2022-11-04,Volatile
2022-11-07,Volatile
2022-11-08,Volatile
2022-11-09,Volatile
2022-11-10,Volatile
2022-11-11,Volatile
2022-11-14,Volatile
2022-11-15,Volatile
2022-11-16,Volatile
2022-11-17,Volatile
2022-11-18,Volatile
2022-11-21,Volatile
2022-11-22,Volatile
2022-11-23,Volatile
2022-11-25,Volatile
2022-11-28,Volatile
2022-11-29,Volatile
2022-11-30,Volatile
2022-12-01,Volatile
2022-12-02,Volatile
2022-12-05,Volatile
2022-12-06,Volatile
2022-12-07,Volatile
2022-12-08,Volatile
2022-12-09,Volatile
2022-12-12,Illiquid
2022-12-13,Volatile
2022-12-14,Volatile
2022-12-15,Volatile
2022-12-16,Volatile
2022-12-19,Volatile
2022-12-20,Volatile
2022-12-21,Volatile
2022-12-22,Volatile
2022-12-23,Volatile
2022-12-27,Volatile
2022-12-28,Volatile
2022-12-29,Volatile
2022-12-30,Volatile
2023-01-03,Volatile
2023-01-04,Volatile
2023-01-05,Volatile
2023-01-06,Volatile
2023-01-09,Volatile
2023-01-10,Crisis
2023-01-11,Crisis
2023-01-12,Crisis
2023-01-13,Crisis
2023-01-17,Crisis
2023-01-18,Crisis
2023-01-19,Crisis
2023-01-20,Crisis
2023-01-23,Crisis
2023-01-24,Crisis
2023-01-25,Crisis
2023-01-26,Crisis
2023-01-27,Crisis
2023-01-30,Crisis
2023-01-31,Crisis
2023-02-01,Crisis
2023-02-02,Crisis
2023-02-03,Crisis
2023-02-06,Crisis
2023-02-07,Crisis
2023-02-08,Crisis
2023-02-09,Illiquid
2023-02-10,Illiquid
2023-02-13,Illiquid
2023-02-14,Crisis
2023-02-15,Crisis
2023-02-16,Crisis
2023-02-17,Crisis
2023-02-21,Illiquid
2023-02-22,Illiquid
2023-02-23,Illiquid
2023-02-24,Illiquid
2023-02-27,Illiquid
2023-02-28,Illiquid
2023-03-01,Stable
2023-03-02,Crisis
2023-03-03,Crisis
2023-03-06,Crisis
2023-03-07,Crisis
2023-03-08,Crisis
2023-03-09,Illiquid
2023-03-10,Illiquid
2023-03-13,Stable
2023-03-14,Illiquid
2023-03-15,Fragile
2023-03-16,Fragile
2023-03-17,Fragile
2023-03-20,Illiquid
2023-03-21,RiskOn
2023-03-22,Illiquid
2023-03-23,Illiquid
2023-03-24,Illiquid
2023-03-27,Illiquid
2023-03-28,Stable
2023-03-29,Crisis
2023-03-30,Crisis
2023-03-31,Crisis
2023-04-03,Crisis
2023-04-04,Crisis
2023-04-05,Crisis
2023-04-06,Crisis
2023-04-10,Stable
2023-04-11,Stable
2023-04-12,Stable
2023-04-13,Crisis
2023-04-14,Crisis
2023-04-17,Crisis
2023-04-18,Stable
2023-04-19,Stable
2023-04-20,Stable
2023-04-21,Stable
2023-04-24,Stable
2023-04-25,Stable
2023-04-26,Stable
2023-04-27,Crisis
2023-04-28,Crisis
2023-05-01,Crisis
2023-05-02,Stable
2023-05-03,Stable
2023-05-04,Illiquid
2023-05-05,Crisis
2023-05-08,Crisis
2023-05-09,Crisis
2023-05-10,Crisis
2023-05-11,Crisis
2023-05-12,Stable
2023-05-15,Stable
2023-05-16,Stable
2023-05-17,Crisis
2023-05-18,Crisis
2023-05-19,Crisis
2023-05-22,Crisis
2023-05-23,Stable
2023-06-26,Crisis
2023-06-27,Crisis
2023-06-28,Crisis
2023-06-29,Crisis
2023-06-30,Crisis
2023-07-03,Crisis
2023-07-05,Crisis
2023-07-06,Crisis
2023-07-07,Crisis
2023-07-10,Crisis
2023-07-11,Crisis
2023-07-12,Crisis
2023-07-13,Crisis
2023-07-14,Crisis
2023-07-17,Crisis
2023-07-18,Crisis
2023-07-19,Crisis
2023-07-20,Crisis
2023-07-21,Crisis
2023-07-24,Crisis
2023-07-25,Crisis
2023-07-26,Crisis
2023-07-27,Crisis
2023-07-28,Crisis
2023-07-31,Crisis
2023-08-01,Crisis
2023-08-02,Illiquid
2023-08-03,Illiquid
2023-08-04,Illiquid
2023-08-07,Stable
2023-08-08,Stable
2023-08-09,Stable
2023-08-10,Stable
2023-08-11,Stable
2023-08-14,Stable
2023-08-15,Stable
2023-08-16,Stable
2023-08-17,Illiquid
2023-08-18,Fragile
2023-08-21,Fragile
2023-08-22,Fragile
2023-08-23,Fragile
2023-08-24,Fragile
2023-08-25,Fragile
2023-08-28,Crisis
2023-08-29,Crisis
2023-08-30,Crisis
2023-08-31,Crisis
2023-09-01,Crisis
2023-09-05,Crisis
2023-09-06,Crisis
2023-09-07,Crisis
2023-09-08,Crisis
2023-09-11,Crisis
2023-09-12,Crisis
2023-09-13,Crisis
2023-09-14,Crisis
2023-09-15,Crisis
2023-09-18,Crisis
2023-09-19,Crisis
2023-09-20,Crisis
2023-09-21,Stable
2023-09-22,Fragile
2023-09-25,Fragile
2023-09-26,Fragile
2023-09-27,Fragile
2023-09-28,Fragile
2023-09-29,Fragile
2023-10-02,Fragile
2023-10-03,Volatile
2023-10-04,Fragile
2023-10-05,Fragile
2023-10-06,Fragile
2023-10-09,Fragile
2023-10-10,Fragile
2023-10-11,Fragile
2023-10-12,Fragile
2023-10-13,Volatile
2023-10-16,Fragile
2023-10-17,Volatile
2023-10-18,Volatile
2023-10-19,Volatile
2023-10-20,Volatile
2023-10-23,Volatile
2023-10-24,Volatile
2023-10-25,Volatile
2023-10-26,Volatile
2023-10-27,Volatile
2023-10-30,Volatile
2023-10-31,Volatile
2023-11-01,Fragile
2023-11-02,Fragile
2023-11-03,Crisis
2023-11-06,Crisis
2023-11-07,Crisis
2023-11-08,Crisis
2023-11-09,Crisis
2023-11-10,Crisis
2023-11-13,Crisis
2023-11-14,Crisis
2023-11-15,Crisis
2023-11-16,Crisis
2023-11-17,Crisis
2023-11-20,Crisis
2023-11-21,Crisis
2023-11-22,Crisis
2023-11-24,Crisis
2023-11-27,Crisis
2023-11-28,Crisis
2023-11-29,Stable
2023-11-30,Stable
2023-12-01,Crisis
2023-12-04,Stable
2023-12-05,Stable
2023-12-06,Stable
2023-12-07,Stable
2023-12-08,Stable
2023-12-11,Stable
2023-12-12,Stable
2023-12-13,Stable
2023-12-14,Stable
2023-12-15,Stable
2023-12-18,Stable
2023-12-19,Stable
2023-12-20,Stable
2023-12-21,Stable
2023-12-22,Stable
2023-12-26,Stable
2023-12-27,Crisis
2023-12-28,Stable
2023-12-29,Crisis
2024-01-02,Stable
2024-01-03,Stable
2024-01-04,Stable
2024-01-05,Stable
2024-01-08,Crisis
2024-01-09,Crisis
2024-01-10,Crisis
2024-01-11,Crisis
2024-01-12,Crisis
2024-01-16,Stable
2024-01-17,Illiquid
2024-01-18,Crisis
2024-01-19,Crisis
2024-01-22,Stable
2024-01-23,Stable
2024-01-24,Stable
2024-01-25,Stable
2024-01-26,Stable
2024-01-29,Illiquid
2024-01-30,Stable
2024-01-31,Illiquid
2024-02-01,RiskOn
2024-02-02,RiskOn
2024-02-05,RiskOn
2024-02-06,RiskOn
2024-02-07,Stable
2024-02-08,Stable
2024-02-09,Illiquid
2024-02-12,Illiquid
2024-02-13,Volatile
2024-02-14,RiskOn
2024-02-15,RiskOn
2024-02-16,RiskOn
2024-02-20,Volatile
2024-02-21,Volatile
2024-02-22,RiskOn
2024-02-23,RiskOn
2024-02-26,RiskOn
2024-02-27,RiskOn
2024-02-28,RiskOn
2024-02-29,RiskOn
2024-03-01,RiskOn
2024-03-04,RiskOn
2024-03-05,Volatile
2024-03-06,RiskOn
2024-03-07,RiskOn
2024-03-08,Volatile
2024-03-11,Volatile
2024-03-12,RiskOn
2024-03-13,RiskOn
2024-03-14,RiskOn
2024-03-15,Volatile
2024-03-18,Volatile
2024-03-19,RiskOn
2024-03-20,RiskOn
2024-03-21,RiskOn
2024-03-22,Illiquid
2024-03-25,Illiquid
2024-03-26,Illiquid
2024-03-27,Crisis
2024-03-28,Illiquid
2024-04-01,Illiquid
2024-04-02,Illiquid
2024-04-03,Illiquid
2024-04-04,Volatile
2024-04-05,Volatile
2024-04-08,Volatile
2024-04-09,Volatile
2024-04-10,Volatile
2024-04-11,Volatile
2024-04-12,Volatile
2024-04-15,Volatile
2024-04-16,Volatile
2024-04-17,Volatile
2024-04-18,Volatile
2024-04-19,Volatile
2024-04-22,Volatile
2024-04-23,Volatile
2024-04-24,Volatile
2024-04-25,Volatile
2024-04-26,Volatile
2024-04-29,Volatile
2024-04-30,Volatile
2024-05-01,Volatile
2024-05-02,Illiquid
2024-05-03,Stable
2024-05-06,Stable
2024-05-07,Stable
2024-05-08,Stable
2024-05-09,Stable
2024-05-10,Stable
2024-05-13,Volatile
2024-05-14,RiskOn
2024-05-15,Crisis
2024-05-16,Crisis
2024-05-17,Crisis
2024-05-20,Crisis
2024-05-21,Crisis
2024-05-22,Stable
2024-05-23,Fragile
2024-05-24,Crisis
2024-05-28,Fragile
2024-05-29,Volatile
2024-05-30,Volatile
2024-05-31,Stable
2024-06-03,Stable
2024-06-04,Stable
2024-06-05,Stable
2024-06-06,Stable
2024-06-07,Stable
2024-06-10,Stable
2024-06-11,Stable
2024-06-12,Stable
2024-06-13,Stable
2024-06-14,Stable
2024-06-17,Stable
2024-06-18,Stable
2024-06-20,Illiquid
2024-06-21,Illiquid
2024-06-24,Illiquid
2024-06-25,Stable
2024-06-26,Stable
2024-06-27,Stable
2024-06-28,Stable
2024-07-01,Stable
2024-07-02,Stable
2024-07-03,Stable
2024-07-05,Stable
2024-07-08,Stable
2024-07-09,Stable
2024-07-10,Illiquid
2024-07-11,Illiquid
2024-07-12,Stable
2024-07-15,Illiquid
2024-07-16,Illiquid
2024-07-17,Volatile
2024-07-18,Volatile
2024-07-19,Volatile
2024-07-22,Volatile
2024-07-23,Volatile
2024-07-24,Volatile
2024-07-25,Volatile
2024-07-26,Volatile
2024-07-29,Volatile
2024-07-30,Volatile
2024-07-31,Volatile
2024-08-01,Volatile
2024-08-02,Volatile
2024-08-05,Volatile
2024-08-06,Volatile
2024-08-07,Volatile
2024-08-08,Fragile
2024-08-09,Fragile
2024-08-12,Fragile
2024-08-13,Fragile
2024-08-14,Stable
2024-08-15,Illiquid
2024-08-16,Illiquid
2024-08-19,Illiquid
2024-08-20,Stable
2024-08-21,Stable
2024-08-22,Stable
2024-08-23,Stable
2024-08-26,Stable
2024-08-27,Illiquid
2024-08-28,Stable
2024-08-29,Stable
2024-08-30,Illiquid
2024-09-03,Crisis
2024-09-04,Crisis
2024-09-05,Crisis
2024-09-06,Crisis
2024-09-09,Crisis
2024-09-10,Crisis
2024-09-11,Stable
2024-09-12,Stable
2024-09-13,Stable
2024-09-16,Crisis
2024-09-17,Crisis
2024-09-18,Crisis
2024-09-19,Crisis
2024-09-20,Crisis
2024-09-23,Crisis
2024-09-24,Volatile
2024-09-25,Volatile
2024-09-26,Fragile
2024-09-27,Volatile
2024-09-30,Volatile
2024-10-01,Crisis
2024-10-02,Crisis
2024-10-03,Crisis
2024-10-04,Crisis
2024-10-07,Crisis
2024-10-08,Crisis
2024-10-09,Crisis
2024-10-10,Crisis
2024-10-11,Crisis
2024-10-14,Crisis
2024-10-15,Crisis
2024-10-16,Crisis
2024-10-17,Crisis
2024-10-18,Crisis
2024-10-21,Crisis
2024-10-22,Crisis
2024-10-23,Crisis
2024-10-24,Crisis
2024-10-25,Crisis
2024-10-28,Crisis
2024-10-29,Crisis
2024-10-30,Crisis
2024-10-31,Crisis
